ID,Product ID,Cost Price,Selling Price,Discount,Quantity,Quarters,Year,Month,Day,Date
3284,4,424.36,509.23,10.34,6,1,2022,3,31,3/31/2022
3285,1,106.09,127.31,9.8,6,2,2022,4,1,4/1/2022
3286,2,212.18,254.62,12.84,1,2,2022,4,1,4/1/2022
3287,3,318.27,381.92,14.46,9,2,2022,4,1,4/1/2022
3288,4,424.36,509.23,6.06,9,2,2022,4,1,4/1/2022
3289,1,106.09,127.31,13.74,5,2,2022,4,2,4/2/2022
3290,2,212.18,254.62,5.63,5,2,2022,4,2,4/2/2022
3291,3,318.27,381.92,5.01,2,2,2022,4,2,4/2/2022
3292,4,424.36,509.23,14.22,5,2,2022,4,2,4/2/2022
3293,1,106.09,127.31,8.59,6,2,2022,4,3,4/3/2022
3294,2,212.18,254.62,9.62,2,2,2022,4,3,4/3/2022
3295,3,318.27,381.92,10.84,5,2,2022,4,3,4/3/2022
3296,4,424.36,509.23,10.78,1,2,2022,4,3,4/3/2022
3297,1,106.09,127.31,9.04,6,2,2022,4,4,4/4/2022
3298,2,212.18,254.62,10.62,5,2,2022,4,4,4/4/2022
3299,3,318.27,381.92,11.16,9,2,2022,4,4,4/4/2022
3300,4,424.36,509.23,8.93,1,2,2022,4,4,4/4/2022
3301,1,106.09,127.31,8.79,5,2,2022,4,5,4/5/2022
3302,2,212.18,254.62,13.99,7,2,2022,4,5,4/5/2022
3303,3,318.27,381.92,5.13,9,2,2022,4,5,4/5/2022
3304,4,424.36,509.23,14.03,1,2,2022,4,5,4/5/2022
3305,1,106.09,127.31,6.52,7,2,2022,4,6,4/6/2022
3306,2,212.18,254.62,8.81,4,2,2022,4,6,4/6/2022
3307,3,318.27,381.92,10.74,7,2,2022,4,6,4/6/2022
3308,4,424.36,509.23,14.29,4,2,2022,4,6,4/6/2022
3309,1,106.09,127.31,11.84,9,2,2022,4,7,4/7/2022
3310,2,212.18,254.62,6.86,6,2,2022,4,7,4/7/2022
3311,3,318.27,381.92,11.26,4,2,2022,4,7,4/7/2022
3312,4,424.36,509.23,9.62,6,2,2022,4,7,4/7/2022
3313,1,106.09,127.31,9.48,1,2,2022,4,8,4/8/2022
3314,2,212.18,254.62,6.36,8,2,2022,4,8,4/8/2022
3315,3,318.27,381.92,10.94,6,2,2022,4,8,4/8/2022
3316,4,424.36,509.23,7.37,3,2,2022,4,8,4/8/2022
3317,1,106.09,127.31,11.38,6,2,2022,4,9,4/9/2022
3318,2,212.18,254.62,9.38,1,2,2022,4,9,4/9/2022
3319,3,318.27,381.92,6.74,2,2,2022,4,9,4/9/2022
3320,4,424.36,509.23,12.97,8,2,2022,4,9,4/9/2022
3321,1,106.09,127.31,7.18,8,2,2022,4,10,4/10/2022
3322,2,212.18,254.62,8.22,8,2,2022,4,10,4/10/2022
3323,3,318.27,381.92,9.26,5,2,2022,4,10,4/10/2022
3324,4,424.36,509.23,7.78,5,2,2022,4,10,4/10/2022
3325,1,106.09,127.31,5.79,9,2,2022,4,11,4/11/2022
3326,2,212.18,254.62,9.2,9,2,2022,4,11,4/11/2022
3327,3,318.27,381.92,9.26,9,2,2022,4,11,4/11/2022
3328,4,424.36,509.23,5.36,9,2,2022,4,11,4/11/2022
3329,1,106.09,127.31,11.57,9,2,2022,4,12,4/12/2022
3330,2,212.18,254.62,10.57,7,2,2022,4,12,4/12/2022
3331,3,318.27,381.92,7.24,1,2,2022,4,12,4/12/2022
3332,4,424.36,509.23,11.22,1,2,2022,4,12,4/12/2022
3333,1,106.09,127.31,10.61,2,2,2022,4,13,4/13/2022
3334,2,212.18,254.62,8.48,9,2,2022,4,13,4/13/2022
3335,3,318.27,381.92,13.99,6,2,2022,4,13,4/13/2022
3336,4,424.36,509.23,10.42,4,2,2022,4,13,4/13/2022
3337,1,106.09,127.31,8.81,2,2,2022,4,14,4/14/2022
3338,2,212.18,254.62,13.22,9,2,2022,4,14,4/14/2022
3339,3,318.27,381.92,6.89,1,2,2022,4,14,4/14/2022
3340,4,424.36,509.23,6.69,4,2,2022,4,14,4/14/2022
3341,1,106.09,127.31,11.69,7,2,2022,4,15,4/15/2022
3342,2,212.18,254.62,10.45,7,2,2022,4,15,4/15/2022
3343,3,318.27,381.92,6.15,1,2,2022,4,15,4/15/2022
3344,4,424.36,509.23,6.76,6,2,2022,4,15,4/15/2022
3345,1,106.09,127.31,10.35,2,2,2022,4,16,4/16/2022
3346,2,212.18,254.62,7.93,9,2,2022,4,16,4/16/2022
3347,3,318.27,381.92,14.9,7,2,2022,4,16,4/16/2022
3348,4,424.36,509.23,5.99,6,2,2022,4,16,4/16/2022
3349,1,106.09,127.31,14.44,8,2,2022,4,17,4/17/2022
3350,2,212.18,254.62,6.01,8,2,2022,4,17,4/17/2022
3351,3,318.27,381.92,6.65,9,2,2022,4,17,4/17/2022
3352,4,424.36,509.23,8.49,4,2,2022,4,17,4/17/2022
3353,1,106.09,127.31,8.92,5,2,2022,4,18,4/18/2022
3354,2,212.18,254.62,6.58,1,2,2022,4,18,4/18/2022
3355,3,318.27,381.92,13.52,2,2,2022,4,18,4/18/2022
3356,4,424.36,509.23,11.62,2,2,2022,4,18,4/18/2022
3357,1,106.09,127.31,8.98,5,2,2022,4,19,4/19/2022
3358,2,212.18,254.62,7.72,9,2,2022,4,19,4/19/2022
3359,3,318.27,381.92,6.05,4,2,2022,4,19,4/19/2022
3360,4,424.36,509.23,12.62,9,2,2022,4,19,4/19/2022
3361,1,106.09,127.31,12.6,2,2,2022,4,20,4/20/2022
3362,2,212.18,254.62,12.22,2,2,2022,4,20,4/20/2022
3363,3,318.27,381.92,9.55,8,2,2022,4,20,4/20/2022
3364,4,424.36,509.23,10.54,8,2,2022,4,20,4/20/2022
3365,1,106.09,127.31,5.24,7,2,2022,4,21,4/21/2022
3366,2,212.18,254.62,12.77,4,2,2022,4,21,4/21/2022
3367,3,318.27,381.92,14.28,5,2,2022,4,21,4/21/2022
3368,4,424.36,509.23,13.68,4,2,2022,4,21,4/21/2022
3369,1,106.09,127.31,6.98,7,2,2022,4,22,4/22/2022
3370,2,212.18,254.62,13.42,3,2,2022,4,22,4/22/2022
3371,3,318.27,381.92,12.56,6,2,2022,4,22,4/22/2022
3372,4,424.36,509.23,12.21,7,2,2022,4,22,4/22/2022
3373,1,106.09,127.31,5.5,1,2,2022,4,23,4/23/2022
3374,2,212.18,254.62,10.74,3,2,2022,4,23,4/23/2022
3375,3,318.27,381.92,13.22,7,2,2022,4,23,4/23/2022
3376,4,424.36,509.23,11.17,7,2,2022,4,23,4/23/2022
3377,1,106.09,127.31,10.88,8,2,2022,4,24,4/24/2022
3378,2,212.18,254.62,12.58,9,2,2022,4,24,4/24/2022
3379,3,318.27,381.92,13.52,4,2,2022,4,24,4/24/2022
3380,4,424.36,509.23,8.02,6,2,2022,4,24,4/24/2022
3381,1,106.09,127.31,14.65,5,2,2022,4,25,4/25/2022
3382,2,212.18,254.62,12.54,6,2,2022,4,25,4/25/2022
3383,3,318.27,381.92,10.05,5,2,2022,4,25,4/25/2022
3384,4,424.36,509.23,8.16,4,2,2022,4,25,4/25/2022
3385,1,106.09,127.31,11.96,3,2,2022,4,26,4/26/2022
3386,2,212.18,254.62,13.15,2,2,2022,4,26,4/26/2022
3387,3,318.27,381.92,14.35,4,2,2022,4,26,4/26/2022
3388,4,424.36,509.23,10.66,5,2,2022,4,26,4/26/2022
3389,1,106.09,127.31,7.23,6,2,2022,4,27,4/27/2022
3390,2,212.18,254.62,13.95,2,2,2022,4,27,4/27/2022
3391,3,318.27,381.92,8.31,7,2,2022,4,27,4/27/2022
3392,4,424.36,509.23,5.79,8,2,2022,4,27,4/27/2022
3393,1,106.09,127.31,7.28,4,2,2022,4,28,4/28/2022
3394,2,212.18,254.62,12.96,4,2,2022,4,28,4/28/2022
3395,3,318.27,381.92,7.48,1,2,2022,4,28,4/28/2022
3396,4,424.36,509.23,11.38,4,2,2022,4,28,4/28/2022
3397,1,106.09,127.31,9.76,2,2,2022,4,29,4/29/2022
3398,2,212.18,254.62,5.65,1,2,2022,4,29,4/29/2022
3399,3,318.27,381.92,10.69,7,2,2022,4,29,4/29/2022
3400,4,424.36,509.23,9.19,9,2,2022,4,29,4/29/2022
3401,1,106.09,127.31,12.95,6,2,2022,4,30,4/30/2022
3402,2,212.18,254.62,5.44,8,2,2022,4,30,4/30/2022
3403,3,318.27,381.92,10.62,6,2,2022,4,30,4/30/2022
3404,4,424.36,509.23,6.37,6,2,2022,4,30,4/30/2022
3405,1,106.09,127.31,7,8,2,2022,5,1,5/1/2022
3406,2,212.18,254.62,6.19,2,2,2022,5,1,5/1/2022
3407,3,318.27,381.92,7.85,4,2,2022,5,1,5/1/2022
3408,4,424.36,509.23,6.33,4,2,2022,5,1,5/1/2022
3409,1,106.09,127.31,10.16,8,2,2022,5,2,5/2/2022
3410,2,212.18,254.62,9.98,7,2,2022,5,2,5/2/2022
3411,3,318.27,381.92,14.87,1,2,2022,5,2,5/2/2022
3412,4,424.36,509.23,7.77,7,2,2022,5,2,5/2/2022
3413,1,106.09,127.31,13.91,8,2,2022,5,3,5/3/2022
3414,2,212.18,254.62,11.78,5,2,2022,5,3,5/3/2022
3415,3,318.27,381.92,14.99,7,2,2022,5,3,5/3/2022
3416,4,424.36,509.23,9.38,3,2,2022,5,3,5/3/2022
3417,1,106.09,127.31,14.59,3,2,2022,5,4,5/4/2022
3418,2,212.18,254.62,14.12,6,2,2022,5,4,5/4/2022
3419,3,318.27,381.92,9.97,8,2,2022,5,4,5/4/2022
3420,4,424.36,509.23,6.89,7,2,2022,5,4,5/4/2022
3421,1,106.09,127.31,12.52,1,2,2022,5,5,5/5/2022
3422,2,212.18,254.62,8.03,3,2,2022,5,5,5/5/2022
3423,3,318.27,381.92,14.2,7,2,2022,5,5,5/5/2022
3424,4,424.36,509.23,10.32,1,2,2022,5,5,5/5/2022
3425,1,106.09,127.31,8.16,4,2,2022,5,6,5/6/2022
3426,2,212.18,254.62,14.64,8,2,2022,5,6,5/6/2022
3427,3,318.27,381.92,8.12,5,2,2022,5,6,5/6/2022
3428,4,424.36,509.23,10.41,2,2,2022,5,6,5/6/2022
3429,1,106.09,127.31,6.78,5,2,2022,5,7,5/7/2022
3430,2,212.18,254.62,9.3,4,2,2022,5,7,5/7/2022
3431,3,318.27,381.92,9.94,2,2,2022,5,7,5/7/2022
3432,4,424.36,509.23,13.49,6,2,2022,5,7,5/7/2022
3433,1,106.09,127.31,8.78,9,2,2022,5,8,5/8/2022
3434,2,212.18,254.62,12.31,8,2,2022,5,8,5/8/2022
3435,3,318.27,381.92,9.61,7,2,2022,5,8,5/8/2022
3436,4,424.36,509.23,15,2,2,2022,5,8,5/8/2022
3437,1,106.09,127.31,11.56,8,2,2022,5,9,5/9/2022
3438,2,212.18,254.62,10.06,6,2,2022,5,9,5/9/2022
3439,3,318.27,381.92,14.8,1,2,2022,5,9,5/9/2022
3440,4,424.36,509.23,7.27,2,2,2022,5,9,5/9/2022
3441,1,106.09,127.31,14.98,8,2,2022,5,10,5/10/2022
3442,2,212.18,254.62,14.19,7,2,2022,5,10,5/10/2022
3443,3,318.27,381.92,12.61,1,2,2022,5,10,5/10/2022
3444,4,424.36,509.23,5.5,5,2,2022,5,10,5/10/2022
3445,1,106.09,127.31,6.83,1,2,2022,5,11,5/11/2022
3446,2,212.18,254.62,12.29,9,2,2022,5,11,5/11/2022
3447,3,318.27,381.92,13.25,5,2,2022,5,11,5/11/2022
3448,4,424.36,509.23,11.02,7,2,2022,5,11,5/11/2022
3449,1,106.09,127.31,8.56,8,2,2022,5,12,5/12/2022
3450,2,212.18,254.62,6.38,9,2,2022,5,12,5/12/2022
3451,3,318.27,381.92,8.91,5,2,2022,5,12,5/12/2022
3452,4,424.36,509.23,14.89,7,2,2022,5,12,5/12/2022
3453,1,106.09,127.31,8.13,6,2,2022,5,13,5/13/2022
3454,2,212.18,254.62,10.88,3,2,2022,5,13,5/13/2022
3455,3,318.27,381.92,6.79,4,2,2022,5,13,5/13/2022
3456,4,424.36,509.23,10.07,6,2,2022,5,13,5/13/2022
3457,1,106.09,127.31,14.58,4,2,2022,5,14,5/14/2022
3458,2,212.18,254.62,13.75,2,2,2022,5,14,5/14/2022
3459,3,318.27,381.92,13.82,4,2,2022,5,14,5/14/2022
3460,4,424.36,509.23,10.05,7,2,2022,5,14,5/14/2022
3461,1,106.09,127.31,8.13,4,2,2022,5,15,5/15/2022
3462,2,212.18,254.62,10.13,2,2,2022,5,15,5/15/2022
3463,3,318.27,381.92,14.47,2,2,2022,5,15,5/15/2022
3464,4,424.36,509.23,11.72,8,2,2022,5,15,5/15/2022
3465,1,106.09,127.31,13.26,2,2,2022,5,16,5/16/2022
3466,2,212.18,254.62,5.53,3,2,2022,5,16,5/16/2022
3467,3,318.27,381.92,7.81,2,2,2022,5,16,5/16/2022
3468,4,424.36,509.23,9.72,5,2,2022,5,16,5/16/2022
3469,1,106.09,127.31,12.34,6,2,2022,5,17,5/17/2022
3470,2,212.18,254.62,11.99,6,2,2022,5,17,5/17/2022
3471,3,318.27,381.92,6.85,6,2,2022,5,17,5/17/2022
3472,4,424.36,509.23,5.7,5,2,2022,5,17,5/17/2022
3473,1,106.09,127.31,6.45,4,2,2022,5,18,5/18/2022
3474,2,212.18,254.62,10.37,1,2,2022,5,18,5/18/2022
3475,3,318.27,381.92,5.09,6,2,2022,5,18,5/18/2022
3476,4,424.36,509.23,7.6,6,2,2022,5,18,5/18/2022
3477,1,106.09,127.31,10.56,7,2,2022,5,19,5/19/2022
3478,2,212.18,254.62,6.84,5,2,2022,5,19,5/19/2022
3479,3,318.27,381.92,13.09,5,2,2022,5,19,5/19/2022
3480,4,424.36,509.23,6.35,5,2,2022,5,19,5/19/2022
3481,1,106.09,127.31,12.19,6,2,2022,5,20,5/20/2022
3482,2,212.18,254.62,10.65,6,2,2022,5,20,5/20/2022
3483,3,318.27,381.92,10.84,9,2,2022,5,20,5/20/2022
3484,4,424.36,509.23,11.37,7,2,2022,5,20,5/20/2022
3485,1,106.09,127.31,13.04,3,2,2022,5,21,5/21/2022
3486,2,212.18,254.62,7.64,8,2,2022,5,21,5/21/2022
3487,3,318.27,381.92,7.37,7,2,2022,5,21,5/21/2022
3488,4,424.36,509.23,5.27,4,2,2022,5,21,5/21/2022
3489,1,106.09,127.31,5.32,2,2,2022,5,22,5/22/2022
3490,2,212.18,254.62,11.01,1,2,2022,5,22,5/22/2022
3491,3,318.27,381.92,11.27,7,2,2022,5,22,5/22/2022
3492,4,424.36,509.23,10.99,4,2,2022,5,22,5/22/2022
3493,1,106.09,127.31,11.03,7,2,2022,5,23,5/23/2022
3494,2,212.18,254.62,5.43,4,2,2022,5,23,5/23/2022
3495,3,318.27,381.92,14.88,1,2,2022,5,23,5/23/2022
3496,4,424.36,509.23,10.19,2,2,2022,5,23,5/23/2022
3497,1,106.09,127.31,8.07,9,2,2022,5,24,5/24/2022
3498,2,212.18,254.62,11.74,5,2,2022,5,24,5/24/2022
3499,3,318.27,381.92,5.48,5,2,2022,5,24,5/24/2022
3500,4,424.36,509.23,9.79,1,2,2022,5,24,5/24/2022
3501,1,106.09,127.31,11.42,6,2,2022,5,25,5/25/2022
3502,2,212.18,254.62,6.61,2,2,2022,5,25,5/25/2022
3503,3,318.27,381.92,13.35,9,2,2022,5,25,5/25/2022
3504,4,424.36,509.23,10.51,7,2,2022,5,25,5/25/2022
3505,1,106.09,127.31,11.57,4,2,2022,5,26,5/26/2022
3506,2,212.18,254.62,8.88,1,2,2022,5,26,5/26/2022
3507,3,318.27,381.92,11.91,4,2,2022,5,26,5/26/2022
3508,4,424.36,509.23,14.5,4,2,2022,5,26,5/26/2022
3509,1,106.09,127.31,5.1,8,2,2022,5,27,5/27/2022
3510,2,212.18,254.62,9.09,1,2,2022,5,27,5/27/2022
3511,3,318.27,381.92,5.18,2,2,2022,5,27,5/27/2022
3512,4,424.36,509.23,7.87,5,2,2022,5,27,5/27/2022
3513,1,106.09,127.31,10.41,3,2,2022,5,28,5/28/2022
3514,2,212.18,254.62,14.84,9,2,2022,5,28,5/28/2022
3515,3,318.27,381.92,9.61,1,2,2022,5,28,5/28/2022
3516,4,424.36,509.23,12.74,8,2,2022,5,28,5/28/2022
3517,1,106.09,127.31,5.06,1,2,2022,5,29,5/29/2022
3518,2,212.18,254.62,6.48,5,2,2022,5,29,5/29/2022
3519,3,318.27,381.92,6.41,9,2,2022,5,29,5/29/2022
3520,4,424.36,509.23,6.67,3,2,2022,5,29,5/29/2022
3521,1,106.09,127.31,12.09,5,2,2022,5,30,5/30/2022
3522,2,212.18,254.62,13.03,9,2,2022,5,30,5/30/2022
3523,3,318.27,381.92,11.88,5,2,2022,5,30,5/30/2022
3524,4,424.36,509.23,6.66,4,2,2022,5,30,5/30/2022
3525,1,106.09,127.31,6.97,8,2,2022,5,31,5/31/2022
3526,2,212.18,254.62,8,1,2,2022,5,31,5/31/2022
3527,3,318.27,381.92,10.33,4,2,2022,5,31,5/31/2022
3528,4,424.36,509.23,8.46,4,2,2022,5,31,5/31/2022
3529,1,106.09,127.31,11.23,1,2,2022,6,1,6/1/2022
3530,2,212.18,254.62,6.72,9,2,2022,6,1,6/1/2022
3531,3,318.27,381.92,11.63,3,2,2022,6,1,6/1/2022
3532,4,424.36,509.23,11.58,5,2,2022,6,1,6/1/2022
3533,1,106.09,127.31,11.67,9,2,2022,6,2,6/2/2022
3534,2,212.18,254.62,14.33,7,2,2022,6,2,6/2/2022
3535,3,318.27,381.92,13.57,6,2,2022,6,2,6/2/2022
3536,4,424.36,509.23,12.63,5,2,2022,6,2,6/2/2022
3537,1,106.09,127.31,13.95,8,2,2022,6,3,6/3/2022
3538,2,212.18,254.62,7.41,5,2,2022,6,3,6/3/2022
3539,3,318.27,381.92,11.75,4,2,2022,6,3,6/3/2022
3540,4,424.36,509.23,14.53,6,2,2022,6,3,6/3/2022
3541,1,106.09,127.31,5.05,7,2,2022,6,4,6/4/2022
3542,2,212.18,254.62,5.64,9,2,2022,6,4,6/4/2022
3543,3,318.27,381.92,14.82,3,2,2022,6,4,6/4/2022
3544,4,424.36,509.23,14.91,3,2,2022,6,4,6/4/2022
3545,1,106.09,127.31,11.13,5,2,2022,6,5,6/5/2022
3546,2,212.18,254.62,7.19,4,2,2022,6,5,6/5/2022
3547,3,318.27,381.92,12.24,6,2,2022,6,5,6/5/2022
3548,4,424.36,509.23,12.68,8,2,2022,6,5,6/5/2022
3549,1,106.09,127.31,9.15,8,2,2022,6,6,6/6/2022
3550,2,212.18,254.62,7.74,7,2,2022,6,6,6/6/2022
3551,3,318.27,381.92,5.58,3,2,2022,6,6,6/6/2022
3552,4,424.36,509.23,12.21,9,2,2022,6,6,6/6/2022
3553,1,106.09,127.31,8.73,7,2,2022,6,7,6/7/2022
3554,2,212.18,254.62,6.97,9,2,2022,6,7,6/7/2022
3555,3,318.27,381.92,14.99,6,2,2022,6,7,6/7/2022
3556,4,424.36,509.23,8.02,7,2,2022,6,7,6/7/2022
3557,1,106.09,127.31,5.12,6,2,2022,6,8,6/8/2022
3558,2,212.18,254.62,11.44,1,2,2022,6,8,6/8/2022
3559,3,318.27,381.92,12.98,5,2,2022,6,8,6/8/2022
3560,4,424.36,509.23,9.31,1,2,2022,6,8,6/8/2022
3561,1,106.09,127.31,13.81,3,2,2022,6,9,6/9/2022
3562,2,212.18,254.62,6.59,5,2,2022,6,9,6/9/2022
3563,3,318.27,381.92,13.56,5,2,2022,6,9,6/9/2022
3564,4,424.36,509.23,13.73,8,2,2022,6,9,6/9/2022
3565,1,106.09,127.31,7.09,6,2,2022,6,10,6/10/2022
3566,2,212.18,254.62,5.59,3,2,2022,6,10,6/10/2022
3567,3,318.27,381.92,14.65,8,2,2022,6,10,6/10/2022
3568,4,424.36,509.23,9.61,9,2,2022,6,10,6/10/2022
3569,1,106.09,127.31,6.25,5,2,2022,6,11,6/11/2022
3570,2,212.18,254.62,14.06,1,2,2022,6,11,6/11/2022
3571,3,318.27,381.92,9.5,3,2,2022,6,11,6/11/2022
3572,4,424.36,509.23,10.6,3,2,2022,6,11,6/11/2022
3573,1,106.09,127.31,7.18,9,2,2022,6,12,6/12/2022
3574,2,212.18,254.62,14.28,1,2,2022,6,12,6/12/2022
3575,3,318.27,381.92,14.17,8,2,2022,6,12,6/12/2022
3576,4,424.36,509.23,6.66,9,2,2022,6,12,6/12/2022
3577,1,106.09,127.31,9.23,2,2,2022,6,13,6/13/2022
3578,2,212.18,254.62,10.1,7,2,2022,6,13,6/13/2022
3579,3,318.27,381.92,8.42,6,2,2022,6,13,6/13/2022
3580,4,424.36,509.23,14.71,4,2,2022,6,13,6/13/2022
3581,1,106.09,127.31,13,8,2,2022,6,14,6/14/2022
3582,2,212.18,254.62,10.34,9,2,2022,6,14,6/14/2022
3583,3,318.27,381.92,5.42,8,2,2022,6,14,6/14/2022
3584,4,424.36,509.23,9.5,2,2,2022,6,14,6/14/2022
3585,1,106.09,127.31,13.91,7,2,2022,6,15,6/15/2022
3586,2,212.18,254.62,10.2,8,2,2022,6,15,6/15/2022
3587,3,318.27,381.92,10.97,9,2,2022,6,15,6/15/2022
3588,4,424.36,509.23,14.51,7,2,2022,6,15,6/15/2022
3589,1,106.09,127.31,5.05,6,2,2022,6,16,6/16/2022
3590,2,212.18,254.62,11.19,7,2,2022,6,16,6/16/2022
3591,3,318.27,381.92,7.26,8,2,2022,6,16,6/16/2022
3592,4,424.36,509.23,9.69,7,2,2022,6,16,6/16/2022
3593,1,106.09,127.31,7.7,6,2,2022,6,17,6/17/2022
3594,2,212.18,254.62,5.17,7,2,2022,6,17,6/17/2022
3595,3,318.27,381.92,9.82,4,2,2022,6,17,6/17/2022
3596,4,424.36,509.23,13.13,8,2,2022,6,17,6/17/2022
3597,1,106.09,127.31,12.24,8,2,2022,6,18,6/18/2022
3598,2,212.18,254.62,11.7,8,2,2022,6,18,6/18/2022
3599,3,318.27,381.92,9.15,5,2,2022,6,18,6/18/2022
3600,4,424.36,509.23,10.89,6,2,2022,6,18,6/18/2022
3601,1,106.09,127.31,5.58,2,2,2022,6,19,6/19/2022
3602,2,212.18,254.62,11.98,4,2,2022,6,19,6/19/2022
3603,3,318.27,381.92,8.87,1,2,2022,6,19,6/19/2022
3604,4,424.36,509.23,5.42,5,2,2022,6,19,6/19/2022
3605,1,106.09,127.31,6.4,4,2,2022,6,20,6/20/2022
3606,2,212.18,254.62,10.62,2,2,2022,6,20,6/20/2022
3607,3,318.27,381.92,9.98,9,2,2022,6,20,6/20/2022
3608,4,424.36,509.23,12.82,5,2,2022,6,20,6/20/2022
3609,1,106.09,127.31,7.78,9,2,2022,6,21,6/21/2022
3610,2,212.18,254.62,8.09,1,2,2022,6,21,6/21/2022
3611,3,318.27,381.92,8.72,7,2,2022,6,21,6/21/2022
3612,4,424.36,509.23,7.59,8,2,2022,6,21,6/21/2022
3613,1,106.09,127.31,14.05,1,2,2022,6,22,6/22/2022
3614,2,212.18,254.62,10.68,5,2,2022,6,22,6/22/2022
3615,3,318.27,381.92,13.38,2,2,2022,6,22,6/22/2022
3616,4,424.36,509.23,7.28,9,2,2022,6,22,6/22/2022
3617,1,106.09,127.31,9.1,6,2,2022,6,23,6/23/2022
3618,2,212.18,254.62,14.75,5,2,2022,6,23,6/23/2022
3619,3,318.27,381.92,14.68,4,2,2022,6,23,6/23/2022
3620,4,424.36,509.23,11.24,5,2,2022,6,23,6/23/2022
3621,1,106.09,127.31,12.25,4,2,2022,6,24,6/24/2022
3622,2,212.18,254.62,10.91,4,2,2022,6,24,6/24/2022
3623,3,318.27,381.92,12.95,2,2,2022,6,24,6/24/2022
3624,4,424.36,509.23,11.4,9,2,2022,6,24,6/24/2022
3625,1,106.09,127.31,7.68,3,2,2022,6,25,6/25/2022
3626,2,212.18,254.62,8.63,3,2,2022,6,25,6/25/2022
3627,3,318.27,381.92,10.14,2,2,2022,6,25,6/25/2022
3628,4,424.36,509.23,8.19,1,2,2022,6,25,6/25/2022
3629,1,106.09,127.31,6.81,4,2,2022,6,26,6/26/2022
3630,2,212.18,254.62,12.42,3,2,2022,6,26,6/26/2022
3631,3,318.27,381.92,14.51,2,2,2022,6,26,6/26/2022
3632,4,424.36,509.23,7.09,3,2,2022,6,26,6/26/2022
3633,1,106.09,127.31,13.01,2,2,2022,6,27,6/27/2022
3634,2,212.18,254.62,14.59,1,2,2022,6,27,6/27/2022
3635,3,318.27,381.92,13.1,8,2,2022,6,27,6/27/2022
3636,4,424.36,509.23,14.85,7,2,2022,6,27,6/27/2022
3637,1,106.09,127.31,14.21,6,2,2022,6,28,6/28/2022
3638,2,212.18,254.62,11.5,4,2,2022,6,28,6/28/2022
3639,3,318.27,381.92,9.41,3,2,2022,6,28,6/28/2022
3640,4,424.36,509.23,13.11,4,2,2022,6,28,6/28/2022
3641,1,106.09,127.31,6.93,4,2,2022,6,29,6/29/2022
3642,2,212.18,254.62,6.86,3,2,2022,6,29,6/29/2022
3643,3,318.27,381.92,5.16,3,2,2022,6,29,6/29/2022
3644,4,424.36,509.23,9.87,8,2,2022,6,29,6/29/2022
3645,1,106.09,127.31,5.13,9,2,2022,6,30,6/30/2022
3646,2,212.18,254.62,8.29,9,2,2022,6,30,6/30/2022
3647,3,318.27,381.92,9,8,2,2022,6,30,6/30/2022
3648,4,424.36,509.23,13.6,2,2,2022,6,30,6/30/2022
3649,1,106.09,127.31,10.08,7,3,2022,7,1,7/1/2022
3650,2,212.18,254.62,5.1,8,3,2022,7,1,7/1/2022
3651,3,318.27,381.92,5.11,9,3,2022,7,1,7/1/2022
3652,4,424.36,509.23,5.32,6,3,2022,7,1,7/1/2022
3653,1,106.09,127.31,14.62,9,3,2022,7,2,7/2/2022
3654,2,212.18,254.62,5.49,4,3,2022,7,2,7/2/2022
3655,3,318.27,381.92,9.58,4,3,2022,7,2,7/2/2022
3656,4,424.36,509.23,8.02,9,3,2022,7,2,7/2/2022
3657,1,106.09,127.31,13.06,9,3,2022,7,3,7/3/2022
3658,2,212.18,254.62,10.33,2,3,2022,7,3,7/3/2022
3659,3,318.27,381.92,10.69,8,3,2022,7,3,7/3/2022
3660,4,424.36,509.23,12.82,1,3,2022,7,3,7/3/2022
3661,1,106.09,127.31,13.1,4,3,2022,7,4,7/4/2022
3662,2,212.18,254.62,9.84,3,3,2022,7,4,7/4/2022
3663,3,318.27,381.92,12.48,1,3,2022,7,4,7/4/2022
3664,4,424.36,509.23,10.53,3,3,2022,7,4,7/4/2022
3665,1,106.09,127.31,9.83,1,3,2022,7,5,7/5/2022
3666,2,212.18,254.62,13.7,8,3,2022,7,5,7/5/2022
3667,3,318.27,381.92,11.18,9,3,2022,7,5,7/5/2022
3668,4,424.36,509.23,13.27,4,3,2022,7,5,7/5/2022
3669,1,106.09,127.31,13.73,8,3,2022,7,6,7/6/2022
3670,2,212.18,254.62,12.43,8,3,2022,7,6,7/6/2022
3671,3,318.27,381.92,13.07,7,3,2022,7,6,7/6/2022
3672,4,424.36,509.23,12.49,2,3,2022,7,6,7/6/2022
3673,1,106.09,127.31,13.65,8,3,2022,7,7,7/7/2022
3674,2,212.18,254.62,8.95,7,3,2022,7,7,7/7/2022
3675,3,318.27,381.92,5.68,4,3,2022,7,7,7/7/2022
3676,4,424.36,509.23,6.92,9,3,2022,7,7,7/7/2022
3677,1,106.09,127.31,9.85,8,3,2022,7,8,7/8/2022
3678,2,212.18,254.62,8.3,9,3,2022,7,8,7/8/2022
3679,3,318.27,381.92,9.06,6,3,2022,7,8,7/8/2022
3680,4,424.36,509.23,11.18,2,3,2022,7,8,7/8/2022
3681,1,106.09,127.31,9.92,4,3,2022,7,9,7/9/2022
